#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002946.2	1901870	1902526	+	22847895	-	NGO1924a	YP_009115487.1	218	-	hypothetical protein NGO1924a
chr	NC_002946.2	1902642	1904036	+	3282693	gltX	NGO1926	YP_208951.1	464	-	glutamyl-tRNA synthetase
chr	NC_002946.2	1904057	1904452	+	3282692	-	NGO1927	YP_208952.1	131	-	hypothetical protein NGO1927
chr	NC_002946.2	1904456	1904947	+	3282691	-	NGO1928	YP_208953.1	163	-	acetyltransferase
chr	NC_002946.2	1904953	1905081	+	3282690	-	NGO1929	YP_208954.1	42	-	hypothetical protein NGO1929
chr	NC_002946.2	1905223	1907817	-	3282689	-	NGO1930	YP_208955.1	864	-	DNA mismatch repair protein MutS
chr	NC_002946.2	1908251	1909255	+	3282688	-	NGO1931	YP_208956.1	334	-	GapC protein
chr	NC_002946.2	1909407	1910087	-	3282687	-	NGO1932	YP_208957.1	226	-	hypothetical protein NGO1932
chr	NC_002946.2	1910547	1911182	+	3282686	-	NGO1933	YP_208958.1	211	-	amidase
chr	NC_002946.2	1911219	1912187	+	3282685	-	NGO1934	YP_208959.1	322	-	RfaC
chr	NC_002946.2	1912413	1913162	+	3282684	-	NGO1935	YP_208960.1	249	-	electron transfer flavoprotein subunit beta
chr	NC_002946.2	1913173	1914108	+	3282683	-	NGO1936	YP_208961.1	311	-	electron transfer flavoprotein subunit alpha
chr	NC_002946.2	1914832	1915137	-	3282682	-	NGO1938	YP_208962.2	101	-	hypothetical protein NGO1938
chr	NC_002946.2	1915307	1916578	+	3282681	-	NGO1939	YP_208963.1	423	-	phosphoribosylamine--glycine ligase
chr	NC_002946.2	1916612	1917214	+	3282680	-	NGO1940	YP_208964.1	200	-	threonylcarbamoyl-AMP synthase
chr	NC_002946.2	1917229	1917744	+	3282679	-	NGO1941	YP_208965.1	171	-	hypothetical protein NGO1941
chr	NC_002946.2	1917896	1918318	-	3282678	-	NGO1942	YP_208966.1	140	-	hypothetical protein NGO1942
chr	NC_002946.2	1918568	1918747	-	3282677	-	NGO1943	YP_208967.1	59	-	hypothetical protein NGO1943
chr	NC_002946.2	1918753	1919340	-	3282676	-	NGO1944	YP_208968.1	195	-	RNA polymerase sigma factor
chr	NC_002946.2	1919362	1920108	-	3282675	-	NGO1945	YP_208969.1	248	-	hypothetical protein NGO1945
chr	NC_002946.2	1920098	1920940	-	3282674	-	NGO1946	YP_208970.1	280	-	hypothetical protein NGO1946
chr	NC_002946.2	1921058	1921396	-	3282673	-	NGO1947	YP_208971.1	112	-	hypothetical protein NGO1947
chr	NC_002946.2	1921470	1921919	-	3282672	-	NGO1948	YP_208972.1	149	-	membrane protein
chr	NC_002946.2	1922250	1923152	+	3282671	-	NGO1949	YP_208973.1	300	-	esterase
chr	NC_002946.2	1923255	1924358	+	3282670	prfB	NGO1951	YP_208974.1	367	-	peptide chain release factor 2
chr	NC_002946.2	1925126	1926583	-	3282667	-	NGO1954	YP_208977.1	485	-	peptide transporter
chr	NC_002946.2	1927364	1931533	-	3282666	-	NGO1955	YP_208978.1	1389	-	hypothetical protein NGO1955
chr	NC_002946.2	1931588	1933495	-	3282665	-	NGO1956	YP_208979.1	635	-	membrane protein
chr	NC_002946.2	1933806	1935035	+	3282664	-	NGO1957	YP_208980.1	409	-	serine/threonine transporter SstT
chr	NC_002946.2	1935186	1936475	+	3282663	-	NGO1958	YP_208981.1	429	-	membrane protein
chr	NC_002946.2	1936475	1936678	+	3282662	-	NGO1959	YP_208982.1	67	-	hypothetical protein NGO1959
chr	NC_002946.2	1936979	1937194	-	22847896	-	NGO1959a	YP_009115488.1	71	-	membrane protein
chr	NC_002946.2	1937187	1937402	-	22847898	-	NGO1960a	YP_009115489.1	71	-	hypothetical protein NGO1960a
chr	NC_002946.2	1937605	1938948	-	3282660	-	NGO1961	YP_208984.1	447	-	argininosuccinate synthase
chr	NC_002946.2	1939073	1939873	+	3282659	-	NGO1962	YP_208985.1	266	-	hypothetical protein NGO1962
chr	NC_002946.2	1939913	1940899	+	3282658	-	NGO1963	YP_208986.1	328	-	protease
chr	NC_002946.2	1942504	1942878	-	3282657	-	NGO1965	YP_208987.1	124	-	hypothetical protein NGO1965
chr	NC_002946.2	1943052	1943408	-	3282656	-	NGO1966	YP_208988.1	118	-	hypothetical protein NGO1966
chr	NC_002946.2	1944697	1945056	-	3282655	-	NGO1967	YP_208989.1	119	-	hypothetical protein NGO1967
chr	NC_002946.2	1947207	1947416	-	3282654	-	NGO1969	YP_208990.1	69	-	hypothetical protein NGO1969
chr	NC_002946.2	1947493	1947852	-	3282653	-	NGO1970	YP_208991.1	119	-	hypothetical protein NGO1970
chr	NC_002946.2	1947857	1949353	-	3282652	-	NGO1971	YP_208992.1	498	-	MafB protein
chr	NC_002946.2	1949393	1950355	-	3282651	-	NGO1972	YP_208993.1	320	-	adhesin MafA
chr	NC_002946.2	1950486	1951205	-	3282650	pyrH	NGO1973	YP_208994.1	239	-	uridylate kinase
chr	NC_002946.2	1951422	1952276	-	3282649	tsf	NGO1974	YP_208995.1	284	-	elongation factor Ts
chr	NC_002946.2	1952405	1953133	-	3282648	rpsB	NGO1975	YP_208996.1	242	-	30S ribosomal protein S2
chr	NC_002946.2	1953306	1953539	-	3282647	-	NGO1976	YP_208997.1	77	-	membrane protein
chr	NC_002946.2	1953539	1954198	+	3282646	-	NGO1977	YP_208998.1	219	-	5-formyltetrahydrofolate cyclo-ligase
chr	NC_002946.2	1954259	1954849	+	3282645	-	NGO1978	YP_208999.1	196	-	acetyltransferase
chr	NC_002946.2	1955233	1956699	+	3282644	-	NGO1980	YP_209000.1	488	-	malate:quinone oxidoreductase
chr	NC_002946.2	1956886	1957446	-	3282643	-	NGO1981	YP_209001.1	186	-	hypothetical protein NGO1981
chr	NC_002946.2	1957498	1957797	-	3282642	-	NGO1982	YP_209002.1	99	-	hypothetical protein NGO1982
chr	NC_002946.2	1957896	1958675	-	3282641	-	NGO1983	YP_209003.1	259	-	methionine aminopeptidase
chr	NC_002946.2	1958715	1959365	-	3282640	-	NGO1984	YP_209004.1	216	-	hypothetical protein NGO1984
chr	NC_002946.2	1959373	1959981	-	3282639	-	NGO1985	YP_209005.1	202	-	lipoprotein
chr	NC_002946.2	1960045	1960638	-	3282638	gmhA	NGO1986	YP_209006.1	197	-	phosphoheptose isomerase
chr	NC_002946.2	1960643	1960990	-	3282637	-	NGO1987	YP_209007.1	115	-	hypothetical protein NGO1987
chr	NC_002946.2	1961037	1961912	+	3282636	-	NGO1988	YP_209008.1	291	-	rRNA small subunit methyltransferase I
chr	NC_002946.2	1961935	1962756	+	3282635	-	NGO1989	YP_209009.1	273	-	hypothetical protein NGO1989
chr	NC_002946.2	1962756	1963910	+	3282634	obgE	NGO1990	YP_209010.1	384	-	GTPase ObgE
chr	NC_002946.2	1963964	1964911	+	3282633	-	NGO1991	YP_209011.1	315	-	modification methylase
chr	NC_002946.2	1964908	1965960	+	3282632	-	NGO1992	YP_209012.1	350	-	restriction endonuclease
chr	NC_002946.2	1965976	1967397	+	3282631	-	NGO1993	YP_209013.1	473	-	cysteine--tRNA ligase
chr	NC_002946.2	1967568	1968347	+	3282630	-	NGO1994	YP_209014.1	259	-	exodeoxyribonuclease
chr	NC_002946.2	1968334	1968678	+	3282629	-	NGO1995	YP_209015.1	114	-	membrane protein
chr	NC_002946.2	1968688	1969218	+	3282628	-	NGO1996	YP_209016.1	176	-	hypothetical protein NGO1996
chr	NC_002946.2	1969311	1970426	-	3282627	-	NGO1997	YP_209017.1	371	-	aspartate-semialdehyde dehydrogenase
chr	NC_002946.2	1970601	1971182	+	3282626	-	NGO1998	YP_209018.1	193	-	hypothetical protein NGO1998
chr	NC_002946.2	1971244	1972098	-	3282625	-	NGO1999	YP_209019.1	284	-	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase
chr	NC_002946.2	1972738	1973244	+	3282624	-	NGO2000	YP_209020.1	168	-	hypothetical protein NGO2000
chr	NC_002946.2	1973241	1975019	+	3282623	-	NGO2001	YP_209021.1	592	-	bifunctional biotin-
chr	NC_002946.2	1975132	1975956	+	3282622	-	NGO2002	YP_209022.1	274	-	hypothetical protein NGO2002
chr	NC_002946.2	1976165	1976287	-	3282621	-	NGO2003	YP_209023.1	40	-	hypothetical protein NGO2003
chr	NC_002946.2	1976689	1977477	-	3282619	thiG	NGO2005	YP_209025.1	262	-	thiazole synthase
chr	NC_002946.2	1977556	1977750	-	3282618	-	NGO2006	YP_209026.1	64	-	thiamine biosynthesis protein ThiS
chr	NC_002946.2	1978172	1978789	-	3282617	-	NGO2007	YP_209027.1	205	-	thiamin-phosphate pyrophosphorylase
chr	NC_002946.2	1978811	1979911	-	3282616	-	NGO2008	YP_209028.1	366	-	oxidoreductase
chr	NC_002946.2	1979908	1981134	-	3282131	-	NGO2009	YP_209029.1	408	-	hydroxymethylpyrimidine transporter CytX
chr	NC_002946.2	1981421	1982863	+	3281898	-	NGO2010	YP_209030.1	480	-	protease TldD
chr	NC_002946.2	1983007	1983666	+	3282615	-	NGO2011	YP_209031.1	219	-	amino acid ABC transporter permease
chr	NC_002946.2	1983656	1984324	+	3282700	-	NGO2012	YP_209032.1	222	-	amino acid ABC transporter permease
chr	NC_002946.2	1984326	1985057	+	3282699	-	NGO2013	YP_209033.1	243	-	amino acid ABC transporter ATP-binding protein
chr	NC_002946.2	1985170	1986024	+	3282698	-	NGO2014	YP_209034.1	284	-	amino acid ABC transporter substrate-binding protein
chr	NC_002946.2	1986403	1987260	+	3282697	-	NGO2015	YP_209035.1	285	-	SAM-dependent methyltransferase
chr	NC_002946.2	1987346	1988734	+	3282696	-	NGO2016	YP_209036.1	462	-	hypothetical protein NGO2016
chr	NC_002946.2	1988735	1988959	+	3282695	-	NGO2017	YP_209037.1	74	-	hypothetical protein NGO2017
chr	NC_002946.2	1989067	1989261	+	3282729	-	NGO2018	YP_209038.1	64	-	hypothetical protein NGO2018
chr	NC_002946.2	1989359	1990129	-	3282728	-	NGO2019	YP_209039.1	256	-	adenylyltransferase
chr	NC_002946.2	1990296	1992998	+	3282727	-	NGO2020	YP_209040.2	900	-	phosphoenolpyruvate carboxylase
chr	NC_002946.2	1993121	1994110	+	3282726	gpsA	NGO2021	YP_209041.1	329	-	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
chr	NC_002946.2	1994164	1994493	+	3282725	-	NGO2022	YP_209042.1	109	-	hypothetical protein NGO2022
chr	NC_002946.2	1994504	1994809	+	3282724	-	NGO2023	YP_209043.1	101	-	cell division protein ZapA
chr	NC_002946.2	1995172	1995603	+	3282723	rplM	NGO2024	YP_209044.1	143	-	50S ribosomal protein L13
chr	NC_002946.2	1995616	1996008	+	3282722	rpsI	NGO2025	YP_209045.1	130	-	30S ribosomal protein S9
chr	NC_002946.2	1996389	1996883	-	3282721	-	NGO2026	YP_209046.1	164	-	hypothetical protein NGO2026
chr	NC_002946.2	1997076	1998005	-	3282720	-	NGO2027	YP_209047.1	309	-	DNA-binding transcriptional regulator
chr	NC_002946.2	1998134	1998883	+	3282719	-	NGO2028	YP_209048.1	249	-	hypothetical protein NGO2028
chr	NC_002946.2	1999006	1999587	+	3282718	-	NGO2029	YP_209049.1	193	-	PetA
chr	NC_002946.2	1999606	2000955	+	3282717	-	NGO2030	YP_209050.1	449	-	cytochrome B
chr	NC_002946.2	2000970	2001758	+	3282716	-	NGO2031	YP_209051.1	262	-	cytochrome C
chr	NC_002946.2	2002090	2003880	+	3282715	-	NGO2032	YP_209052.1	596	-	DNA recombination protein RmuC
chr	NC_002946.2	2003947	2004579	-	3282714	-	NGO2033	YP_209053.1	210	-	metallo-beta-lactamase
chr	NC_002946.2	2004672	2005496	+	3282713	-	NGO2034	YP_209054.1	274	-	DNA ligase
chr	NC_002946.2	2005565	2006128	+	3282712	-	NGO2035	YP_209055.1	187	-	hypoxanthine-guanine phosphoribosyltransferase
chr	NC_002946.2	2006212	2006649	+	3282711	-	NGO2036	YP_209056.1	145	-	PTS system sugar transporter subunit IIA
chr	NC_002946.2	2006870	2007139	+	3282710	-	NGO2037	YP_209057.1	89	-	sugar transport PTS system phosphocarrier protein HPr
chr	NC_002946.2	2007139	2008914	+	3282709	-	NGO2038	YP_209058.1	591	-	phosphoenolpyruvate-protein phosphotransferase
chr	NC_002946.2	2009041	2009982	-	3282708	-	NGO2039	YP_209059.1	313	-	ABC transporter ATP-binding protein
chr	NC_002946.2	2009991	2010866	-	3282707	-	NGO2040	YP_209060.1	291	-	NUDIX hydrolase
chr	NC_002946.2	2011464	2013365	+	3282706	-	NGO2041	YP_209061.1	633	-	phosphomethylpyrimidine synthase
chr	NC_002946.2	2015482	2015907	-	22847897	-	NGO2041a	YP_009115490.1	141	-	pilin
chr	NC_002946.2	2017051	2017365	+	3282704	-	NGO2043	YP_209063.1	104	-	hypothetical protein NGO2043
chr	NC_002946.2	2017440	2019494	-	3282703	metG	NGO2044	YP_209064.1	684	-	methionyl-tRNA synthetase
chr	NC_002946.2	2019610	2021448	-	3282702	-	NGO2045	YP_209065.1	612	-	glucosamine--fructose-6-phosphate aminotransferase
chr	NC_002946.2	2021482	2021670	+	3282701	-	NGO2046	YP_209066.1	62	-	hypothetical protein NGO2046
chr	NC_002946.2	2021721	2022242	+	3282731	-	NGO2047	YP_209067.1	173	-	lipoprotein
chr	NC_002946.2	2022525	2023850	-	3282730	-	NGO2048	YP_209068.1	441	-	murein transglycosylase
chr	NC_002946.2	2024900	2026066	+	3282857	-	NGO2050	YP_209069.1	388	-	ferrous iron transporter
chr	NC_002946.2	2026373	2027638	+	3282852	-	NGO2051	YP_209070.1	421	-	peroxidase
chr	NC_002946.2	2027710	2028039	-	3282733	-	NGO2052	YP_209071.1	109	-	alkylphosphonate uptake protein
chr	NC_002946.2	2028114	2029484	-	3282732	-	NGO2053	YP_209072.1	456	-	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
chr	NC_002946.2	2029539	2029811	-	3282742	-	NGO2054	YP_209073.1	90	-	hypothetical protein NGO2054
chr	NC_002946.2	2029787	2030515	-	3282741	-	NGO2055	YP_209074.1	242	-	hydrolase
chr	NC_002946.2	2030574	2031575	+	3282740	-	NGO2056	YP_209075.1	333	-	ABC transporter substrate-binding protein
chr	NC_002946.2	2031669	2032517	+	3282739	-	NGO2057	YP_209076.1	282	-	mechanosensitive channel MscS
chr	NC_002946.2	2032543	2033025	+	3282738	-	NGO2058	YP_209077.1	160	-	competence/damage-inducible protein CinA
chr	NC_002946.2	2033109	2034677	-	3282737	-	NGO2059	YP_209078.1	522	-	trifunctional thioredoxin/methionine sulfoxide reductase A/B protein
chr	NC_002946.2	2034823	2036088	+	3282736	-	NGO2060	YP_209079.1	421	-	signal recognition particle receptor FtsY
chr	NC_002946.2	2036384	2037067	-	19592994	-	NGO2060a	YP_008914860.1	227	-	opacity protein
chr	NC_002946.2	2039365	2040288	-	3282735	lpxC	NGO2065	YP_209080.1	307	-	UDP-3-O
chr	NC_002946.2	2046714	2047403	-	3282734	-	NGO2068	YP_209081.1	229	-	membrane protein
chr	NC_002946.2	2047400	2048143	-	3282848	-	NGO2069	YP_209082.1	247	-	1-acyl-SN-glycerol-3-phosphate acyltransferase
chr	NC_002946.2	2048173	2048736	-	3282847	-	NGO2070	YP_209083.1	187	-	D,D-heptose 1,7-bisphosphate phosphatase
chr	NC_002946.2	2048879	2050531	+	3282846	-	NGO2071	YP_209084.1	550	-	hypothetical protein NGO2071
chr	NC_002946.2	2050598	2051653	-	3282845	-	NGO2072	YP_209085.1	351	-	lipooligosaccharide glycosyl transferase G
chr	NC_002946.2	2051805	2053046	-	3282844	-	NGO2073	YP_209086.1	413	-	tryptophan transport protein
chr	NC_002946.2	2053194	2053922	+	3282843	-	NGO2074	YP_209087.1	242	-	3-demethylubiquinone-9 3-methyltransferase
chr	NC_002946.2	2053959	2054876	+	3282842	-	NGO2075	YP_209088.1	305	-	homoserine kinase
chr	NC_002946.2	2055062	2055580	-	3282841	-	NGO2076	YP_209089.1	172	-	glucokinase
chr	NC_002946.2	2055600	2056985	-	3282840	-	NGO2077	YP_209090.1	461	-	GntP protein
chr	NC_002946.2	2057326	2058918	+	3282839	-	NGO2078	YP_209091.1	530	-	ABC transporter permease
chr	NC_002946.2	2058947	2059546	+	3282838	-	NGO2079	YP_209092.1	199	-	carbonic anhydrase
chr	NC_002946.2	2059543	2060148	+	3282837	-	NGO2080	YP_209093.1	201	-	nicotinate-nucleotide adenylyltransferase
chr	NC_002946.2	2060207	2060593	+	3282836	-	NGO2081	YP_209094.1	128	-	ribosomal silencing factor RsfS
chr	NC_002946.2	2060646	2061116	+	3282835	-	NGO2082	YP_209095.1	156	-	rRNA large subunit methyltransferase H
chr	NC_002946.2	2061190	2061456	+	3282834	-	NGO2083	YP_209096.1	88	-	Fe(2+)-trafficking protein
chr	NC_002946.2	2061613	2062296	+	3282833	-	NGO2084	YP_209097.1	227	-	membrane protein
chr	NC_002946.2	2062426	2062941	+	3282832	coaD	NGO2085	YP_209098.1	171	-	phosphopantetheine adenylyltransferase
chr	NC_002946.2	2063080	2064387	-	3282831	-	NGO2086	YP_209099.1	435	-	hypothetical protein NGO2086
chr	NC_002946.2	2064373	2065026	+	3282830	-	NGO2087	YP_209100.1	217	-	IS1016 transposase
chr	NC_002946.2	2065061	2065819	-	3282829	-	NGO2088	YP_209101.1	252	-	iron ABC transporter ATP-binding protein
chr	NC_002946.2	2065903	2066529	-	3282828	-	NGO2089	YP_209102.1	208	-	hypothetical protein NGO2089
chr	NC_002946.2	2066574	2067548	-	3282827	-	NGO2090	YP_209103.1	324	-	iron ABC transporter permease
chr	NC_002946.2	2067538	2068506	-	3282826	-	NGO2091	YP_209104.1	322	-	iron ABC transporter permease
chr	NC_002946.2	2068734	2069705	-	3282825	-	NGO2092	YP_209105.1	323	-	iron ABC transporter substrate-binding protein
chr	NC_002946.2	2069857	2071998	-	3282824	-	NGO2093	YP_209106.1	713	-	TonB-dependent siderophore receptor
chr	NC_002946.2	2072506	2072796	+	3282823	groES	NGO2094	YP_209107.1	96	-	co-chaperonin GroES
chr	NC_002946.2	2072888	2074522	+	3282822	groEL	NGO2095	YP_209108.1	544	-	molecular chaperone GroEL
chr	NC_002946.2	2075176	2076762	+	3282821	-	NGO2096	YP_209109.1	528	-	transporter
chr	NC_002946.2	2076903	2077325	-	3282820	-	NGO2097	YP_209110.1	140	-	hypothetical protein NGO2097
chr	NC_002946.2	2077519	2078739	-	3282819	-	NGO2098	YP_209111.1	406	-	diaminopimelate decarboxylase
chr	NC_002946.2	2078750	2078920	-	3282818	-	NGO2099	YP_209112.1	56	-	hypothetical protein NGO2099
chr	NC_002946.2	2078991	2079314	+	3282817	cyaY	NGO2100	YP_209113.1	107	-	frataxin-like protein
chr	NC_002946.2	2079347	2079766	+	3282816	-	NGO2101	YP_209114.1	139	-	hypothetical protein NGO2101
chr	NC_002946.2	2079788	2080294	+	3282815	-	NGO2102	YP_209115.1	168	-	S-ribosylhomocysteinase
chr	NC_002946.2	2080439	2083231	+	3282814	-	NGO2103	YP_209116.1	930	-	DNA polymerase I
chr	NC_002946.2	2083793	2084488	+	3282813	-	NGO2104	YP_209117.1	231	-	hypothetical protein NGO2104
chr	NC_002946.2	2084728	2089134	-	3282812	-	NGO2105	YP_209118.1	1468	-	adhesion and penetration protein
chr	NC_002946.2	2089572	2090918	+	3282810	trmE	NGO2107	YP_209120.1	448	-	tRNA modification GTPase TrmE
chr	NC_002946.2	2091811	2094240	-	3282808	-	NGO2109	YP_209122.1	809	-	hemoglobin-haptoglobin utilization protein B
chr	NC_002946.2	2095595	2097208	+	3282807	-	NGO2111	YP_209123.1	537	-	hypothetical protein NGO2111
chr	NC_002946.2	2097269	2099158	-	3282806	-	NGO2112	YP_209124.1	629	-	para-aminobenzoate synthase component
chr	NC_002946.2	2099285	2100214	+	3282805	-	NGO2113	YP_209125.1	309	-	polyphosphate kinase
chr	NC_002946.2	2102863	2103723	+	3282804	-	NGO2116	YP_209126.1	286	-	organic solvents ABC transporter ATP-binding protein
chr	NC_002946.2	2103771	2104547	+	3282803	-	NGO2117	YP_209127.1	258	-	organic solvents ABC transporter permease
chr	NC_002946.2	2104529	2105092	+	3282802	-	NGO2118	YP_209128.1	187	-	organic solvents ABC transporter substrate-binding protein
chr	NC_002946.2	2105123	2105713	+	3282801	-	NGO2119	YP_209129.1	196	-	organic solvents ABC transporter auxiliary protein
chr	NC_002946.2	2105764	2106042	+	3282800	-	NGO2120	YP_209130.1	92	-	hypothetical protein NGO2120
chr	NC_002946.2	2106039	2106872	+	3282799	-	NGO2121	YP_209131.1	277	-	lipoprotein VacJ
chr	NC_002946.2	2106997	2107359	+	3282798	-	NGO2122	YP_209132.2	120	-	hypothetical protein NGO2122
chr	NC_002946.2	2107359	2107742	+	3282797	-	NGO2123	YP_209133.1	127	-	thioesterase
chr	NC_002946.2	2107739	2108227	+	3282796	-	NGO2124	YP_209134.1	162	-	thioredoxin
chr	NC_002946.2	2108308	2108826	-	3282795	-	NGO2125	YP_209135.1	172	-	acetyltransferase
chr	NC_002946.2	2108958	2109173	+	3282794	rpmE	NGO2126	YP_209136.1	71	-	50S ribosomal protein L31
chr	NC_002946.2	2109425	2110066	+	3282793	-	NGO2127	YP_209137.1	213	-	cadmium resistance protein
chr	NC_002946.2	2110212	2111888	+	3282792	-	NGO2128	YP_209138.1	558	-	membrane protein
chr	NC_002946.2	2112095	2112700	+	3282791	-	NGO2130	YP_209139.1	201	-	stringent starvation protein A
chr	NC_002946.2	2112772	2113164	+	3282790	-	NGO2131	YP_209140.1	130	-	stringent starvation protein B
chr	NC_002946.2	2113212	2113397	+	3282789	-	NGO2132	YP_209141.1	61	-	hypothetical protein NGO2132
chr	NC_002946.2	2113363	2113905	-	3282788	-	NGO2133	YP_209142.1	180	-	hypothetical protein NGO2133
chr	NC_002946.2	2113941	2114153	-	3282787	rpsU	NGO2134	YP_209143.1	70	-	30S ribosomal protein S21
chr	NC_002946.2	2114442	2116292	-	3282786	-	NGO2135	YP_209144.1	616	-	transglycosylase
chr	NC_002946.2	2116331	2116516	+	3282785	-	NGO2136	YP_209145.1	61	-	hypothetical protein NGO2136
chr	NC_002946.2	2116669	2117406	+	3282784	-	NGO2137	YP_209146.1	245	-	methionine ABC transporter ATP-binding protein
chr	NC_002946.2	2117408	2118094	+	3282783	-	NGO2138	YP_209147.1	228	-	methionine ABC transporter permease
chr	NC_002946.2	2118253	2119119	+	3282782	-	NGO2139	YP_209148.1	288	-	membrane protein
chr	NC_002946.2	2119182	2119754	-	3282781	-	NGO2140	YP_209149.1	190	-	aromatic acid decarboxylase
chr	NC_002946.2	2119909	2120769	+	3282780	-	NGO2141	YP_209150.1	286	-	chromosome segregation protein
chr	NC_002946.2	2121443	2121796	+	3282778	-	NGO2143	YP_209152.1	117	-	ATP synthase subunit I
chr	NC_002946.2	2121786	2122652	+	3282777	-	NGO2144	YP_209153.1	288	-	ATP synthase subunit A
chr	NC_002946.2	2122709	2122945	+	3282776	-	NGO2145	YP_209154.1	78	-	ATP synthase subunit C
chr	NC_002946.2	2123015	2123485	+	3282775	-	NGO2146	YP_209155.1	156	-	ATP synthase subunit B
chr	NC_002946.2	2123490	2124023	+	3282774	-	NGO2147	YP_209156.1	177	-	ATP synthase subunit delta
chr	NC_002946.2	2124034	2125581	+	3282773	-	NGO2148	YP_209157.1	515	-	ATP synthase subunit alpha
chr	NC_002946.2	2125606	2126481	+	3282772	-	NGO2149	YP_209158.1	291	-	ATP synthase subunit gamma
chr	NC_002946.2	2126519	2127916	+	3282771	-	NGO2150	YP_209159.1	465	-	ATP synthase subunit beta
chr	NC_002946.2	2127927	2128349	+	3282770	atpC	NGO2151	YP_209160.1	140	-	ATP synthase subunit epsilon
chr	NC_002946.2	2128521	2129417	+	3282769	glyQ	NGO2153	YP_209161.1	298	-	glycyl-tRNA synthetase subunit alpha
chr	NC_002946.2	2129534	2131597	+	3282768	glyS	NGO2154	YP_209162.1	687	-	glycyl-tRNA synthetase subunit beta
chr	NC_002946.2	2132700	2133539	+	3282767	-	NGO2156	YP_209163.1	279	-	lacto-N-neotetraose biosynthesis glycosyl tranferase
chr	NC_002946.2	2134535	2135551	+	3282766	-	NGO2158	YP_209164.1	338	-	LgtD
chr	NC_002946.2	2135570	2136412	+	3282765	-	NGO2159	YP_209165.1	280	-	LgtE
chr	NC_002946.2	2136608	2137333	-	3282764	-	NGO2160	YP_209166.1	241	-	16S ribosomal RNA methyltransferase RsmE
chr	NC_002946.2	2137437	2138231	+	3282763	-	NGO2161	YP_209167.1	264	-	phosphatase
chr	NC_002946.2	2138449	2138934	-	3282762	-	NGO2162	YP_209168.1	161	-	hypothetical protein NGO2162
chr	NC_002946.2	2138999	2139745	-	3282761	fabG	NGO2163	YP_209169.1	248	-	3-ketoacyl-ACP reductase
chr	NC_002946.2	2139807	2141372	-	3282760	guaA	NGO2164	YP_209170.1	521	-	GMP synthase
chr	NC_002946.2	2141472	2143340	-	3282759	-	NGO2165	YP_209171.1	622	-	ABC transporter ATP-binding protein/permease
